
n° escrita, bmp_temp, bmp_pres, bmp_alt, TT101, TT102, TT103, TT104, TT105, TT106, nivelBateria, Gx, Gy, Gz, Ax, Ay, Az, mpu_temp, LAT_GPS, LGN_GPS, KMPH_GPS, SAT_GPS, ALTURA_GPS, gps_pres,
Escrita: 1499,31.08,93784.69,647.59,34.68,31.95,28.39,36.37,38.09,40.52,80,-0.02,-0.20,-0.84,-0.18,-2.04,-6.63,32.96,-22.46,-47.34,33.63,8,676.80,93454.30,
Escrita: 1500,31.00,93787.26,647.36,34.63,31.97,28.39,36.38,37.29,40.58,79,-0.21,0.02,-0.15,-1.02,0.62,-11.39,32.99,-22.46,-47.34,21.65,8,676.90,93453.17,
Escrita: 1501,30.99,93777.98,648.19,34.78,31.98,28.35,36.38,38.00,40.58,78,-0.17,-0.16,0.10,0.43,4.03,-8.50,32.98,-22.46,-47.34,23.63,8,679.30,93426.17,
Escrita: 1502,30.99,93784.25,647.63,34.68,32.04,28.40,36.41,37.53,40.58,79,0.44,-0.28,1.16,-1.50,-0.80,-18.12,32.97,-22.46,-47.34,17.21,8,679.50,93423.92,
Escrita: 1503,31.12,93783.94,647.66,34.66,32.17,28.43,36.46,33.59,40.67,81,0.10,0.09,0.03,-0.81,2.12,-10.16,33.00,-22.46,-47.34,22.82,8,678.10,93439.67,
Escrita: 1504,31.03,93776.89,648.28,34.86,32.16,28.43,36.49,38.14,40.73,81,0.20,-0.02,0.02,0.24,1.24,-8.33,33.02,-22.46,-47.35,32.71,8,678.20,93438.55,
Escrita: 1505,31.02,93756.55,650.09,34.81,31.97,28.40,36.37,38.12,40.58,79,0.27,-0.01,0.06,-1.30,2.21,-6.88,33.02,-22.46,-47.35,39.15,8,679.00,93429.55,
Escrita: 1506,31.02,93747.74,650.87,34.66,31.99,28.33,36.38,37.65,40.67,79,-0.17,0.19,0.22,0.11,1.36,-11.83,33.02,-22.46,-47.35,32.56,8,681.50,93401.43,
Escrita: 1507,31.03,93706.61,654.52,34.99,32.18,28.41,36.46,37.55,40.73,81,0.66,-0.06,-0.24,-1.11,0.25,-3.90,33.04,-22.46,-47.35,33.34,8,685.90,93351.95,
Escrita: 1508,31.03,93683.97,656.52,34.79,32.17,28.42,36.44,36.97,40.74,81,-0.46,-0.31,-0.34,-0.87,1.75,-10.79,33.04,-22.46,-47.35,31.54,8,691.50,93289.02,
Escrita: 1509,31.16,93630.45,661.27,34.80,32.17,28.41,36.43,34.76,40.80,81,-0.61,0.29,0.43,-1.70,0.84,-10.00,33.05,-22.46,-47.35,0.37,8,694.40,93256.44,
Escrita: 1510,31.07,93620.27,662.18,34.78,32.19,28.41,36.51,38.05,40.77,81,-0.03,-0.10,-0.05,-0.57,1.20,-9.38,33.07,-22.46,-47.35,7.56,8,697.20,93224.99,
Escrita: 1511,31.05,93579.47,665.80,34.89,32.21,28.39,36.46,38.05,40.72,81,-0.11,0.18,0.34,-1.00,0.74,-7.91,33.06,-22.46,-47.35,7.15,7,699.10,93203.66,
Escrita: 1512,31.05,93578.99,665.84,34.76,32.14,28.33,36.43,38.04,40.75,81,0.18,-0.10,-0.21,-0.62,1.14,-9.29,33.08,-22.46,-47.35,0.19,7,699.40,93200.29,
Escrita: 1513,31.18,93588.42,665.00,34.70,32.05,28.22,36.33,37.96,40.67,79,-0.10,-0.01,0.05,-0.81,1.18,-9.36,33.07,-22.46,-47.35,0.11,7,699.40,93200.29,
Escrita: 1514,31.09,93585.50,665.26,34.97,32.20,28.34,36.56,38.07,40.76,81,-0.04,-0.01,0.04,-0.72,1.18,-9.46,33.09,-22.46,-47.35,0.24,6,699.40,93200.29,
Escrita: 1515,31.08,93585.94,665.22,34.90,32.18,28.38,36.46,38.12,40.72,81,-0.05,0.01,0.04,-0.79,1.19,-9.39,33.09,-22.46,-47.35,0.52,7,696.70,93230.61,
Escrita: 1516,31.07,93586.05,665.21,34.75,32.11,28.23,36.37,37.96,40.60,80,-0.07,0.04,0.03,-1.10,1.48,-9.55,33.11,-22.46,-47.35,0.00,6,698.30,93212.64,
Escrita: 1517,31.20,93578.28,665.90,35.01,32.21,28.34,36.46,38.13,40.74,81,-0.11,0.03,-0.02,-0.85,1.05,-9.56,33.11,-22.46,-47.35,0.00,7,699.90,93194.68,
Escrita: 1518,31.11,93585.98,665.22,34.84,32.24,28.35,36.54,38.10,40.76,81,-0.07,0.02,-0.05,-0.89,1.54,-9.29,33.11,-22.46,-47.35,0.00,7,698.40,93211.52,
Escrita: 1519,31.10,93576.05,666.10,34.82,32.24,28.33,36.57,38.08,40.73,80,0.03,-0.05,-0.08,-1.08,1.14,-9.51,33.12,-22.46,-47.35,0.00,6,696.00,93238.47,
Escrita: 1520,31.10,93581.47,665.62,34.79,32.22,28.29,36.47,38.13,40.73,81,-0.05,0.00,0.01,-0.71,1.24,-9.44,33.12,-22.46,-47.35,0.00,6,697.90,93217.13,
Escrita: 1521,31.11,93580.78,665.68,34.84,32.21,28.33,36.56,38.13,40.77,81,-0.04,0.01,0.02,-0.86,1.24,-9.53,33.13,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 1522,31.11,93590.54,664.82,34.88,32.22,28.29,36.52,38.10,40.73,81,-0.05,0.02,-0.02,-0.80,1.06,-9.53,33.12,-22.46,-47.35,0.15,0,0.00,101325.00,
Escrita: 1523,31.23,93585.31,665.28,34.80,32.19,28.23,36.48,38.03,40.68,79,-0.09,-0.01,0.07,-0.79,0.86,-9.47,33.15,-22.46,-47.35,0.11,0,0.00,101325.00,
Escrita: 1524,31.14,93586.36,665.19,34.77,32.18,28.27,36.50,38.11,40.72,80,0.03,-0.01,-0.14,-0.41,0.83,-9.70,33.14,-22.46,-47.35,0.17,0,0.00,101325.00,
Escrita: 1525,31.13,93577.66,665.96,34.94,32.22,28.29,36.56,38.17,40.78,81,-0.05,0.00,0.01,-0.82,1.20,-9.50,33.15,-22.46,-47.35,0.06,0,0.00,101325.00,
Escrita: 1526,31.12,93589.69,664.89,34.76,32.22,28.14,36.52,38.09,40.76,80,-0.04,-0.00,0.02,-0.69,1.10,-9.56,33.16,-22.46,-47.35,0.13,0,0.00,101325.00,
Escrita: 1527,31.25,93591.52,664.73,34.87,32.26,28.26,36.60,38.07,40.82,81,-0.05,-0.03,-0.09,-1.21,0.95,-9.40,33.16,-22.46,-47.35,0.41,0,0.00,101325.00,
Escrita: 1528,31.16,93591.36,664.74,34.78,32.18,28.20,36.62,38.15,40.79,81,-0.06,-0.00,0.02,-0.84,0.88,-9.40,33.16,-22.46,-47.35,0.69,0,0.00,101325.00,
Escrita: 1529,31.14,93579.39,665.81,34.89,32.16,28.15,36.51,37.39,40.67,80,-0.32,0.08,0.56,-0.93,3.91,-8.37,33.17,-22.46,-47.35,6.78,8,701.80,93173.35,
Escrita: 1530,31.14,93572.53,666.41,34.72,32.19,28.15,36.42,31.33,40.74,79,0.69,0.07,-0.74,0.06,-0.17,-6.70,33.18,-22.46,-47.35,32.48,8,704.10,93147.54,
Escrita: 1531,31.26,93527.52,670.41,34.90,32.16,28.12,36.46,32.93,40.73,78,-0.57,-0.08,-0.40,-2.49,1.78,-19.58,33.19,-22.46,-47.35,41.73,8,707.90,93104.90,
Escrita: 1532,31.17,93519.78,671.10,34.90,32.31,28.24,36.68,34.98,40.92,81,-0.20,-0.08,0.27,-0.23,2.40,-13.74,33.19,-22.46,-47.35,42.91,8,711.50,93064.52,
Escrita: 1533,31.16,93487.83,673.94,34.95,32.28,28.17,36.65,38.34,40.86,81,0.26,-0.01,0.71,-1.05,-0.77,-0.62,33.19,-22.46,-47.35,40.69,8,714.00,93036.49,
Escrita: 1534,31.15,93502.30,672.65,34.85,32.27,28.20,36.62,38.27,40.86,81,-0.19,0.20,-0.13,1.62,-1.54,-11.23,33.19,-22.46,-47.35,27.28,8,713.60,93040.98,
Escrita: 1535,31.27,93496.03,673.21,34.85,32.26,28.15,36.65,35.98,40.86,80,-0.25,-0.23,-0.25,0.45,1.04,-5.80,33.19,-22.46,-47.35,24.09,8,716.60,93007.35,
Escrita: 1536,31.19,93488.77,673.86,34.88,32.24,28.15,36.58,38.34,40.89,80,-0.24,0.12,0.14,-0.32,-0.58,-12.62,33.21,-22.46,-47.35,36.32,8,716.00,93014.07,
Escrita: 1537,31.18,93501.89,672.69,34.78,32.26,28.22,36.59,38.43,40.84,81,-1.00,-0.24,0.19,0.09,0.67,-14.11,33.20,-22.46,-47.35,34.32,8,714.60,93029.77,
Escrita: 1538,31.17,93515.17,671.51,34.68,32.18,28.12,36.49,38.25,40.76,79,-0.24,0.22,0.31,0.06,1.04,-6.17,33.20,-22.46,-47.35,35.43,8,712.30,93055.55,
Escrita: 1539,31.29,93578.41,665.89,34.81,32.28,28.21,36.63,36.71,40.91,81,0.08,0.40,0.30,-0.29,1.66,-11.37,33.22,-22.46,-47.35,37.95,8,708.70,93095.93,
Escrita: 1540,31.20,93602.02,663.80,34.84,32.22,28.17,36.46,38.26,40.93,81,-0.00,-0.12,-0.03,0.81,1.57,-7.49,33.20,-22.45,-47.35,24.78,7,705.90,93127.34,
Escrita: 1541,31.19,93658.53,658.78,34.73,32.24,28.20,36.63,30.01,40.92,81,-0.12,0.29,-0.02,-0.07,0.78,-17.57,33.22,-22.45,-47.35,31.71,7,701.90,93172.23,
Escrita: 1542,31.18,93696.11,655.45,34.64,32.15,28.07,36.47,31.39,40.84,78,0.02,0.18,0.03,-1.17,-0.10,-8.56,33.23,-22.45,-47.35,28.80,7,697.00,93227.23,
Escrita: 1543,31.30,93802.99,645.97,34.87,32.26,28.13,36.61,38.21,40.90,81,-0.01,-0.53,0.22,-1.06,-0.16,-12.96,33.22,-22.45,-47.35,34.74,7,691.20,93292.39,
Escrita: 1544,31.21,93859.20,640.99,34.80,32.17,28.13,36.64,36.65,40.87,81,0.00,-0.04,-0.05,0.13,1.00,-5.40,33.23,-22.45,-47.35,46.49,7,685.00,93362.07,
Escrita: 1545,31.20,93924.34,635.22,34.94,32.22,28.10,36.54,28.53,40.87,80,0.08,-0.01,0.12,1.07,-0.23,-10.08,33.23,-22.45,-47.35,51.24,7,679.20,93427.30,
Escrita: 1546,31.19,93934.02,634.36,34.64,32.14,27.99,36.41,38.12,40.83,79,-0.05,0.04,-0.12,-0.85,1.65,-9.23,33.22,-22.45,-47.35,39.74,7,677.30,93448.67,
Escrita: 1547,31.31,93883.41,638.85,34.77,32.14,28.11,36.64,32.94,40.83,81,-0.26,0.12,-0.23,-1.52,1.11,-13.03,33.23,-22.45,-47.35,43.87,7,674.50,93480.18,
Escrita: 1548,31.22,93884.29,638.77,34.83,32.27,28.09,36.59,27.79,40.87,81,0.56,0.16,0.21,0.42,0.98,-5.57,33.23,-22.45,-47.35,45.49,7,672.10,93507.20,
Escrita: 1549,31.20,93895.35,637.79,34.68,32.16,27.98,36.44,38.06,40.75,79,0.27,-0.00,-0.00,-1.24,2.15,-11.15,33.22,-22.45,-47.35,35.47,7,669.60,93535.34,
Escrita: 1550,31.19,93898.43,637.52,34.76,32.23,28.09,36.56,37.52,40.87,81,-0.24,0.14,-0.34,-1.10,1.25,-9.85,33.24,-22.45,-47.35,37.48,7,671.90,93509.45,
Escrita: 1551,31.31,93916.35,635.93,34.65,32.18,28.07,36.67,36.94,40.84,81,-0.11,0.35,-0.98,-5.21,3.31,-15.73,33.23,-22.44,-47.35,40.43,7,670.30,93527.46,
Escrita: 1552,31.22,93917.75,635.81,34.87,32.14,27.93,36.42,37.83,40.74,79,0.22,-0.12,0.13,-0.99,1.58,-9.34,33.24,-22.44,-47.35,50.32,7,670.90,93520.70,
Escrita: 1553,31.20,93914.45,636.10,34.66,32.22,28.03,36.54,30.27,40.83,81,0.09,0.30,0.55,-0.58,0.70,-5.94,33.24,-22.44,-47.35,48.10,7,670.60,93524.09,
Escrita: 1554,31.19,93916.10,635.95,34.85,32.23,28.05,36.47,38.22,40.82,81,0.17,-0.11,-0.48,-0.17,-0.03,-6.12,33.24,-22.44,-47.35,40.13,7,670.00,93530.84,
Escrita: 1555,31.31,93918.45,635.74,34.74,32.24,28.04,36.56,38.27,40.76,81,0.78,0.10,-0.15,-0.07,1.23,-1.59,33.24,-22.44,-47.35,48.28,7,669.10,93540.97,
Escrita: 1556,31.22,93922.61,635.37,34.62,32.23,28.01,36.46,38.30,40.82,81,-0.32,0.11,0.21,-1.27,0.74,-10.13,33.23,-22.44,-47.35,47.80,7,669.40,93537.59,
Escrita: 1557,31.20,93899.38,637.43,34.70,32.11,27.90,36.42,38.19,40.70,79,0.29,-0.37,-0.26,1.78,0.68,-4.08,33.24,-22.44,-47.35,58.63,7,671.00,93519.58,
Escrita: 1558,31.19,93908.17,636.65,34.79,32.25,28.02,36.53,38.29,40.76,80,-0.50,-0.20,0.33,-1.26,0.90,-5.58,33.24,-22.44,-47.35,55.87,7,670.00,93530.84,
Escrita: 1559,31.31,93948.99,633.04,34.66,32.21,27.99,36.59,38.27,40.80,81,0.03,-0.06,0.52,-1.64,2.34,-10.66,33.23,-22.43,-47.35,53.63,7,668.20,93551.11,
Escrita: 1560,31.22,93949.52,632.99,34.84,32.10,27.89,36.43,38.25,40.75,79,0.08,0.18,-0.02,-1.16,0.67,-12.93,33.23,-22.43,-47.35,37.89,7,667.10,93563.49,
Escrita: 1561,31.25,93998.28,628.64,34.56,32.14,27.87,36.47,38.20,40.72,78,-0.20,0.21,-0.16,-1.25,1.86,-10.39,33.23,-22.43,-47.35,32.87,7,665.40,93582.64,
Escrita: 1562,31.20,94018.73,626.87,34.70,32.18,27.84,36.49,38.22,40.79,79,-0.32,-0.32,-0.05,-0.49,0.21,-12.29,33.23,-22.43,-47.35,45.41,7,658.00,93666.03,
Escrita: 1563,31.19,94056.83,623.50,34.63,32.11,27.81,36.46,38.06,40.73,79,-0.04,0.01,0.50,-1.24,1.91,-10.54,33.24,-22.43,-47.35,48.37,7,657.90,93667.16,
Escrita: 1564,31.18,94052.76,623.86,34.73,32.23,27.89,36.53,38.26,40.81,80,-0.10,0.36,0.20,-0.79,1.67,-8.60,33.23,-22.43,-47.35,0.00,6,661.30,93628.84,
Escrita: 1565,31.30,94059.10,623.30,34.75,32.16,27.82,36.47,37.05,40.77,80,-0.27,0.00,0.06,-0.11,1.50,-12.40,33.22,-22.43,-47.35,0.00,7,661.80,93623.20,
Escrita: 1566,31.20,94068.83,622.44,34.67,32.17,27.81,36.43,38.29,40.79,81,-0.01,-0.04,-0.27,0.02,2.65,-10.11,33.24,-22.43,-47.35,0.00,7,659.30,93651.37,
Escrita: 1567,31.18,94051.58,623.96,34.69,32.18,27.83,36.49,38.26,40.75,80,0.02,0.02,1.05,-1.87,0.26,-5.80,33.22,-22.43,-47.35,0.00,7,657.90,93667.16,
Escrita: 1568,31.17,94017.82,626.95,34.66,32.11,27.80,36.40,38.21,40.65,79,-0.27,-0.03,-0.27,0.04,0.38,-10.25,33.21,-22.43,-47.35,0.00,7,657.70,93669.41,
Escrita: 1569,31.29,93935.85,634.20,34.67,32.19,27.82,36.50,38.25,40.72,81,-0.38,-0.06,-0.20,-1.08,0.24,-14.18,33.22,-22.43,-47.35,0.00,7,665.60,93580.39,
Escrita: 1570,31.19,93939.34,633.89,34.61,32.03,27.79,36.38,38.13,40.67,78,-0.09,0.04,-0.00,-0.10,2.78,-8.95,33.20,-22.43,-47.35,30.61,0,0.00,101325.00,
Escrita: 1571,31.17,93909.58,636.53,34.71,32.19,27.81,36.43,38.17,40.76,81,0.68,0.09,0.01,-0.20,1.19,-2.32,33.22,-22.43,-47.35,48.15,0,0.00,101325.00,
Escrita: 1572,31.16,93900.10,637.37,34.67,32.14,27.81,36.44,38.24,40.70,81,0.15,-0.09,0.13,1.20,0.38,-8.94,33.21,-22.43,-47.35,71.08,0,0.00,101325.00,
Escrita: 1573,31.28,93853.35,641.51,34.64,32.08,27.73,36.39,38.17,40.67,79,-0.23,-0.19,-0.10,-1.40,1.17,-10.43,33.20,-22.42,-47.35,74.56,0,0.00,101325.00,
Escrita: 1574,31.19,93846.78,642.09,34.76,32.16,27.76,36.49,38.26,40.73,80,-0.39,-0.52,0.55,-0.67,0.54,-10.54,33.20,-22.42,-47.35,60.52,0,0.00,101325.00,
Escrita: 1575,31.17,93834.14,643.21,34.59,32.17,27.78,36.49,38.20,40.74,80,0.18,0.20,0.30,-0.85,1.04,-8.79,33.19,-22.42,-47.36,35.61,0,0.00,101325.00,
Escrita: 1576,31.16,93845.70,642.19,34.59,32.15,27.75,36.52,38.21,40.75,81,-0.20,-0.10,0.05,-0.86,1.66,-9.79,33.21,-22.42,-47.36,6.00,7,682.60,93389.05,
Escrita: 1577,31.27,93863.09,640.65,34.72,32.16,27.71,36.54,38.21,40.73,79,-0.06,0.01,0.01,-0.77,0.80,-9.53,33.20,-22.42,-47.36,0.28,6,680.90,93408.18,
Escrita: 1578,31.18,93863.67,640.59,34.75,32.07,27.73,36.54,38.25,40.70,80,-0.07,0.01,0.01,-0.75,0.75,-9.52,33.21,-22.42,-47.36,0.63,7,680.80,93409.30,
Escrita: 1579,31.16,93851.59,641.66,34.52,32.14,27.74,36.54,38.23,40.72,81,-0.04,0.01,0.02,-0.78,0.78,-9.54,33.21,-22.42,-47.36,1.24,7,683.30,93381.19,
Escrita: 1580,31.15,93856.52,641.23,34.52,32.04,27.68,36.42,38.11,40.63,79,-0.05,0.00,-0.00,-0.89,0.84,-9.62,33.20,-22.42,-47.36,0.24,7,684.50,93367.70,
Escrita: 1581,31.26,93857.83,641.11,34.67,32.16,27.73,36.55,38.17,40.68,79,-0.06,0.01,0.08,-0.69,0.90,-9.51,33.19,-22.42,-47.36,0.13,7,682.70,93387.94,
Escrita: 1582,31.17,93857.17,641.17,34.70,32.11,27.73,36.49,38.16,40.69,80,-0.16,0.00,0.05,-0.83,0.78,-9.45,33.19,-22.42,-47.36,0.48,6,683.70,93376.69,
Escrita: 1583,31.21,93861.12,640.77,34.73,32.16,27.72,36.57,38.25,40.70,80,-0.06,0.02,-0.05,-0.88,0.90,-9.40,33.20,-22.42,-47.36,0.50,7,684.60,93366.57,
Escrita: 1584,31.16,93857.50,641.14,34.53,31.98,27.65,36.38,38.11,40.61,79,-0.38,-0.05,-0.05,-0.84,0.43,-10.87,33.18,-22.42,-47.36,19.93,7,685.00,93362.07,
Escrita: 1585,31.15,93852.91,641.55,34.78,32.06,27.73,36.41,38.16,40.63,79,0.22,-0.17,0.06,-1.37,0.08,-7.20,33.18,-22.42,-47.36,33.72,7,690.90,93295.76,
Escrita: 1586,31.14,93862.03,640.74,34.69,32.12,27.69,36.52,35.39,40.71,80,-0.66,-0.34,0.50,0.08,-1.52,-11.91,33.18,-22.42,-47.36,38.08,7,692.10,93282.27,
Escrita: 1587,31.25,93906.14,636.83,34.64,32.11,27.75,36.55,37.68,40.70,80,-0.45,0.06,-0.17,-0.78,3.84,-8.80,33.18,-22.42,-47.36,28.54,7,688.90,93318.23,
Escrita: 1588,31.16,93919.53,635.65,34.64,32.07,27.73,36.45,35.41,40.67,80,0.11,-0.07,0.08,-1.11,2.52,-8.03,33.17,-22.42,-47.36,47.65,7,687.00,93339.59,
Escrita: 1589,31.15,93903.35,637.08,34.50,32.04,27.73,36.47,25.84,40.66,81,0.11,-0.12,0.31,0.68,1.27,-9.84,33.18,-22.42,-47.36,83.36,7,682.50,93390.18,
Escrita: 1590,31.13,93917.61,635.82,34.66,32.07,27.76,36.52,38.20,40.71,80,-0.07,0.16,0.81,0.79,1.74,-8.86,33.17,-22.42,-47.36,76.60,7,680.10,93417.17,
Escrita: 1591,31.24,93955.24,632.49,34.58,32.05,27.76,36.49,33.83,40.68,81,1.16,0.11,-0.65,0.09,-0.29,-11.42,33.17,-22.43,-47.36,68.23,7,675.20,93472.30,
Escrita: 1592,31.15,93954.16,632.58,34.69,32.05,27.76,36.49,27.50,40.73,80,-0.28,-0.18,0.20,-1.49,-0.33,-9.01,33.18,-22.43,-47.36,55.13,7,671.80,93510.57,
Escrita: 1593,31.13,93868.53,640.16,34.60,32.06,27.75,36.47,26.69,40.67,81,0.26,-0.08,0.02,-1.03,0.57,-5.91,33.17,-22.43,-47.37,63.84,7,672.40,93503.82,
Escrita: 1594,31.12,93863.40,640.62,34.72,32.06,27.76,36.51,30.18,40.67,81,0.01,0.18,0.04,-0.87,0.66,-5.84,33.16,-22.43,-47.37,81.01,7,674.30,93482.43,
Escrita: 1595,31.23,93765.50,649.29,34.66,32.03,27.73,36.47,26.90,40.63,80,0.24,0.10,0.09,-1.73,1.22,-8.60,33.16,-22.42,-47.37,83.86,7,677.60,93445.30,
Escrita: 1596,31.15,93747.79,650.86,34.59,32.02,27.72,36.46,26.34,40.63,79,0.14,0.18,-0.28,-0.44,1.18,-9.57,33.17,-22.42,-47.37,88.17,7,680.10,93417.17,
Escrita: 1597,31.13,93862.12,640.73,34.44,32.00,27.69,36.46,30.79,40.67,79,-0.34,0.32,0.09,-1.52,1.13,-10.23,33.15,-22.42,-47.37,92.47,7,678.40,93436.30,
Escrita: 1598,31.12,93857.00,641.18,34.63,31.99,27.75,36.48,34.54,40.64,81,-0.07,0.42,-0.00,-0.56,0.43,-8.09,33.15,-22.42,-47.38,92.08,7,677.20,93449.80,
Escrita: 1599,31.23,93697.34,655.34,34.47,31.99,27.73,36.45,35.57,40.66,81,-0.37,0.04,0.01,-1.09,1.78,-8.99,33.16,-22.42,-47.38,87.90,7,680.90,93408.18,
Escrita: 1600,31.14,93643.77,660.09,34.56,32.03,27.75,36.53,31.93,40.68,79,-0.09,-0.15,0.26,-1.43,0.69,-9.76,33.17,-22.42,-47.38,86.51,7,685.60,93355.33,
Escrita: 1601,31.12,93586.78,665.15,34.39,32.08,27.75,36.52,31.38,40.70,81,-0.38,-0.01,0.16,1.54,0.29,-10.64,33.14,-22.42,-47.38,75.99,7,689.40,93312.62,
Escrita: 1602,31.11,93618.41,662.34,34.54,32.01,27.69,36.44,31.38,40.66,79,0.25,0.16,-0.08,-0.72,1.17,-7.36,33.16,-22.42,-47.38,20.83,7,694.50,93255.31,
Escrita: 1603,31.12,93632.92,661.05,34.42,32.09,27.74,36.52,28.93,40.67,81,-0.03,0.00,0.10,-0.43,1.54,-9.52,33.14,-22.42,-47.38,2.65,7,697.60,93220.50,
Escrita: 1604,31.11,93641.16,660.32,34.54,32.03,27.67,36.51,29.04,40.66,81,0.24,-0.04,0.02,-1.32,1.01,-7.98,33.14,-22.42,-47.38,3.61,6,700.20,93191.30,
Escrita: 1605,31.22,93630.26,661.29,34.59,32.07,27.75,36.48,35.19,40.66,81,-0.01,-0.10,-0.29,-1.86,2.01,-9.24,33.14,-22.42,-47.38,16.45,7,702.60,93164.37,
Escrita: 1606,31.13,93612.53,662.86,34.55,32.05,27.74,36.48,35.36,40.64,80,0.18,-0.10,0.25,-0.84,1.15,-9.34,33.14,-22.42,-47.38,33.22,6,706.40,93121.73,
Escrita: 1607,31.10,93573.05,666.37,34.39,31.93,27.64,36.35,35.48,40.53,79,0.01,-0.00,-0.22,-3.03,1.51,-9.28,33.14,-22.42,-47.39,42.87,7,709.50,93086.95,
Escrita: 1608,31.09,93555.82,667.90,34.44,31.95,27.66,36.39,37.73,40.53,79,0.01,0.19,-0.34,-0.76,0.52,-11.52,33.14,-22.42,-47.39,52.67,7,712.20,93056.67,
Escrita: 1609,31.21,93531.38,670.07,34.64,32.05,27.74,36.48,31.30,40.67,81,0.07,0.15,-0.16,0.26,0.83,-10.93,33.13,-22.42,-47.39,57.63,8,711.50,93064.52,
Escrita: 1610,31.12,93569.44,666.69,34.54,32.04,27.71,36.42,27.51,40.66,80,0.08,-0.04,-0.23,-0.45,0.66,-9.81,33.12,-22.42,-47.39,45.65,8,710.70,93073.49,
Escrita: 1611,31.10,93629.16,661.39,34.51,32.01,27.74,36.46,30.05,40.67,81,-0.08,-0.06,-0.40,0.08,3.73,-7.07,33.13,-22.42,-47.39,36.82,8,711.20,93067.89,
Escrita: 1612,31.09,93612.45,662.87,34.66,32.01,27.73,36.49,30.57,40.68,81,0.19,0.05,0.17,-0.59,-0.01,-8.21,33.11,-22.42,-47.39,55.69,8,712.70,93051.07,
Escrita: 1613,31.20,93584.88,665.32,34.64,32.03,27.65,36.41,31.67,40.60,79,-0.03,0.01,0.07,-2.24,1.70,-9.39,33.11,-22.42,-47.39,0.00,8,709.00,93092.56,
Escrita: 1614,31.11,93585.64,665.25,34.58,31.94,27.69,36.36,29.76,40.48,79,-0.23,-0.02,0.25,-0.89,-0.31,-14.20,33.12,-22.42,-47.39,0.00,8,707.00,93115.00,
Escrita: 1615,31.10,93623.58,661.88,34.49,31.90,27.63,36.37,32.19,40.54,79,-0.10,-0.18,0.15,-1.09,1.07,-9.54,33.12,-22.42,-47.39,0.00,8,704.00,93148.66,
Escrita: 1616,31.08,93633.28,661.02,34.54,31.99,27.71,36.43,30.98,40.60,81,0.26,-0.04,0.62,0.19,0.68,-8.65,33.11,-22.43,-47.39,0.00,8,700.90,93183.45,
Escrita: 1617,31.20,93645.28,659.96,34.52,31.90,27.63,36.38,29.18,40.57,79,-0.04,0.06,0.19,-0.53,1.10,-8.07,33.11,-22.43,-47.39,0.00,8,699.40,93200.29,
Escrita: 1618,31.10,93622.47,661.98,34.54,31.94,27.68,36.44,30.41,40.59,80,0.14,0.10,0.27,-1.16,0.05,-7.95,33.10,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 1619,31.08,93459.39,676.47,34.52,31.91,27.63,36.39,32.62,40.61,81,-0.04,-0.06,0.24,-1.46,1.13,-10.65,33.10,-22.43,-47.40,94.03,0,0.00,101325.00,
Escrita: 1620,31.07,93409.19,680.93,34.49,31.93,27.65,36.41,31.44,40.59,78,0.01,0.03,-0.08,-1.17,2.11,-8.53,33.11,-22.44,-47.40,83.75,0,0.00,101325.00,
Escrita: 1621,31.18,93244.30,695.60,34.60,32.00,27.73,36.43,29.72,40.63,81,0.09,-0.25,-0.05,-1.63,0.85,-13.13,33.09,-22.44,-47.40,89.56,0,0.00,101325.00,
Escrita: 1622,31.09,93204.31,699.16,34.61,32.00,27.73,36.44,31.33,40.61,81,-0.05,-0.07,-0.07,-1.63,1.45,-8.62,33.10,-22.44,-47.40,96.66,0,0.00,101325.00,
Escrita: 1623,31.07,93167.97,702.40,34.61,31.97,27.71,36.45,29.22,40.51,80,0.25,0.14,0.22,-0.96,0.25,-8.28,33.09,-22.44,-47.40,103.08,0,0.00,101325.00,
Escrita: 1624,31.06,93199.82,699.56,34.63,32.02,27.65,36.50,35.60,40.61,80,0.10,-0.04,-0.11,0.65,1.00,-9.87,33.08,-22.44,-47.40,103.66,0,0.00,101325.00,
Escrita: 1625,31.18,93296.00,691.00,34.59,32.02,27.72,36.49,30.69,40.64,80,-0.06,-0.04,-0.11,-0.38,1.55,-9.02,33.09,-22.45,-47.40,105.14,8,724.20,92922.20,
Escrita: 1626,31.09,93299.91,690.65,34.54,32.01,27.63,36.52,30.68,40.67,80,-0.07,-0.13,0.45,0.16,1.30,-11.53,33.08,-22.45,-47.40,103.16,8,722.10,92945.72,
Escrita: 1627,31.07,93241.05,695.89,34.67,31.99,27.71,36.44,29.05,40.61,80,-0.06,0.04,-0.02,-1.13,1.68,-10.54,33.09,-22.45,-47.40,97.14,8,723.70,92927.80,
Escrita: 1628,31.06,93241.63,695.84,34.60,31.98,27.71,36.49,27.26,40.61,80,-0.00,-0.17,0.11,-0.45,0.37,-8.27,33.09,-22.46,-47.40,100.08,8,729.50,92862.85,
Escrita: 1629,31.17,93209.58,698.70,34.58,31.93,27.65,36.39,27.09,40.50,78,0.17,0.02,-0.13,-0.54,1.29,-8.26,33.09,-22.46,-47.40,99.45,7,731.10,92844.95,
